"UACE10","GEOID10","NAME10","state","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"57466","57466","Milwaukee, WI","WI",1413123217,403,307,18,21.4285714285714,100,6,5,1,0,2,10,35959043,165489037,1454.5734,96509,17287,143.0819,106251758
"57493","57493","Minden, LA","LA",25508952,10,10,1,0,0,0,2,0,0,1,0,41855,643989,52.8163,0,0,1.94,0
"57574","57574","Mineral Wells, TX","TX",22021470,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57628","57628","Minneapolis--St. Paul, MN--WI","MN",2644816009,840,744,132,6.81818181818182,26.6666666666667,7,6,2,0,3,12,118948947,580827540,3792.6193,2123401,158516,317.372,439571178
"57655","57655","Minot, ND","ND",58106843,23,23,4,0,0,2,2,0,0,2,0,271599,2539959,141.8438,0,0,11.3006,0
"57682","57682","Minot AFB, ND","ND",10768934,23,23,4,0,0,2,2,0,0,2,0,271599,2539959,141.8438,0,0,11.3006,0
"57709","57709","Mission Viejo--Lake Forest--San Clemente, CA","CA",390158657,23,23,2,50,50,1,0,0,0,1,0,26777,3147200,73.1771,0,0,19.0855,1822240
"57736","57736","Missoula, MT","MT",117044408,32,21,2,0,50,2,3,0,0,4,0,37093,7524219,260.9633,0,0,62.9,3708336
"57817","57817","Mitchell, SD","SD",17707640,9,9,1,0,0,0,2,0,0,1,0,99865,890899,58.1261,0,0,5.0628,0
"57925","57925","Mobile, AL","AL",576693972,45,25,2,50,50,1,1,0,0,2,0,830348,10188922,152.4041,0,0,12.5751,6324194
"58006","58006","Modesto, CA","CA",238629942,63,46,2,0,50,3,2,0,0,0,6,3264665,23733470,598.8441,0,0,31.0208,9864142
"58033","58033","Molalla, OR","OR",9416155,4,3,2,0,0,3,0,0,0,0,2,38870,823616,143.8385,0,0,16.641,0
"58222","58222","Monmouth, IL","IL",10083691,9,8,1,100,100,2,2,0,0,2,0,35110,577363,82.7068,0,0,7.9703,0
"58330","58330","Monroe, LA","LA",212208454,13,10,2,50,100,1,1,0,0,2,0,499991,6872402,263.786,0,0,22.8814,0
"58357","58357","Monroe, MI","MI",82842443,25,17,1,0,0,1,1,0,0,2,0,306204,4289817,168.2406,0,0,17.32,1618699
"58384","58384","Monroe, WI","WI",11513510,10,10,0,0,0,0,2,0,0,0,1,223483,444617,25.9071,0,0,3.9247,0
"58519","58519","Montevideo, MN","MN",7431553,35,35,0,0,0,0,2,0,0,1,0,198942,2239451,56.3895,0,0,4.0077,0
"58600","58600","Montgomery, AL","AL",397364987,25,19,3,0,66.6666666666667,1,2,0,0,3,0,616943,8349911,203.737,0,0,10.9808,2777604
"58735","58735","Monticello, IL","IL",8926477,14,14,1,0,0,0,2,0,0,1,0,48411,1028480,41.5631,0,0,2.2196,0
"58762","58762","Monticello, IN","IN",16809382,7,7,1,0,100,0,2,0,0,1,0,19550,300260,41.4095,0,0,1.7664,0
"58843","58843","Monticello, NY","NY",11311144,1,1,1,0,0,2,0,0,0,1,0,0,40304,86.1197,0,0,2.265,0
"58951","58951","Montrose, CO","CO",46492401,25,21,1,0,0,2,2,0,0,2,0,50522,1432596,83.7908,0,0,5.2191,0
"59113","59113","Mora, MN","MN",6333130,5,4,0,0,0,2,2,0,0,2,0,23302,811494,113.4476,0,0,6.4733,0
"59194","59194","Morehead City, NC","NC",123374090,12,11,1,0,0,2,2,0,0,2,0,80667,1075434,76.4866,0,0,6.1106,0
"59275","59275","Morgantown, WV","WV",97111435,40,40,7,85.7142857142857,85.7142857142857,1,1,1,0,3,0,7412298,11369066,211.194,480280,86598,30.6829,2788434
"59329","59329","Morris, IL","IL",26064462,6,6,0,0,0,0,2,0,0,1,0,43946,495508,55.2961,0,0,1.6451,0
"59383","59383","Morrison, IL","IL",5379036,16,16,0,0,0,0,4,0,0,2,0,83033,1328179,93.1844,0,0,3.8827,0
"59410","59410","Morristown, TN","TN",155023259,84,84,1,0,0,0,1,0,0,1,0,505111,10503720,46.6511,0,0,1.2667,0
"59491","59491","Moscow, ID","ID",15196308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59518","59518","Moses Lake, WA","WA",68830526,46,19,4,0,0,4,6,0,0,5,1,273289,6407367,689.6831,0,0,20.8135,0
"59707","59707","Mountain Home, ID","ID",19684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59977","59977","Mount Morris, IL","IL",5208623,6,6,0,0,0,0,2,0,0,1,0,43946,495508,55.2961,0,0,1.6451,0
"60490","60490","Mount Vernon, WA","WA",89179208,90,47,1,0,0,2,2,0,0,4,0,935049,14669401,390.9534,0,0,24.5539,11683154
"60625","60625","Muncie, IN","IN",120843567,36,27,3,0,66.6666666666667,1,1,0,0,2,0,228089,7119134,195.0156,0,0,28.1436,5023029
"60733","60733","Murfreesboro, TN","TN",200415967,118,116,0,0,0,1,2,0,0,2,1,375967,8398818,137.8284,0,0,13.8306,0
"60787","60787","Murray, KY","KY",30060410,29,26,1,0,0,2,2,0,0,2,0,53338,1274342,49.9021,0,0,6.3783,0
"60814","60814","Muscatine, IA","IA",37720261,9,5,0,0,0,2,2,0,0,2,0,135886,985775,90.2624,0,0,12.6832,0
"60841","60841","Muskegon, MI","MI",290647474,26,26,1,0,100,1,4,0,0,4,0,573643,8237253,298.6474,0,0,20.0911,0
"60868","60868","Muskogee, OK","OK",72468228,29,25,1,0,100,2,2,0,0,2,0,55548,1172510,71.1126,0,0,5.2618,0
"60895","60895","Myrtle Beach--Socastee, SC--NC","SC",492468909,23,13,1,0,0,1,1,0,0,2,0,462458,5942120,189.6862,0,0,13.9972,0
"60976","60976","Nampa, ID","ID",179752562,25,15,2,0,100,1,1,0,0,2,0,40254,2422875,125.1514,0,0,6.347,0
"61003","61003","Nantucket, MA","MA",20844797,15,13,1,0,100,2,2,0,0,2,0,608888,2855580,239.6407,0,0,13.2311,0
"61057","61057","Napa, CA","CA",66904048,41,20,3,0,0,2,1,0,0,0,3,1141869,11137759,295.3178,0,0,22.424,7733709
"61165","61165","Nashua, NH--MA","NH",472274042,16,10,3,0,33.3333333333333,1,1,0,0,0,2,369080,3264361,173.8653,0,0,14.4825,2081974
"61273","61273","Nashville-Davidson, TN","TN",1460119380,275,157,14,100,100,3,4,1,0,3,6,10384457,93350346,1382.3975,87304,3393,100.6668,64330756
"61327","61327","Natchez, MS--LA","MS",55447111,20,20,1,0,0,0,2,0,0,1,0,54551,1544071,77.1881,0,0,2.9006,0
"61435","61435","Needles, CA--AZ","CA",26000864,1,1,1,0,0,2,0,0,0,0,1,41619,344809,101.0577,0,0,8.0958,0
"61624","61624","Nevada, MO","MO",14424014,1,1,0,0,0,0,2,0,0,1,0,23074,69104,21.4409,0,0,2.098,0
"61705","61705","Newark, OH","OH",109094837,27,27,1,0,0,0,1,0,0,1,0,750951,3306323,54.5904,0,0,1.8805,1392549
"61786","61786","New Bedford, MA","MA",142882075,74,52,4,50,75,1,1,0,0,0,2,2458890,18741085,228.4089,0,0,23.4445,9077506
"61840","61840","New Bern, NC","NC",112518403,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"61894","61894","Newberry, SC","SC",23607384,19,19,0,0,0,0,2,0,0,1,0,16030,979864,36.0191,0,0,1.3869,0
"62137","62137","New Castle, IN","IN",33259898,3,3,1,0,100,2,0,0,0,1,0,14068,463942,63.9039,0,0,5.6481,0
"62164","62164","New Castle, PA","PA",74368710,46,21,2,100,100,3,3,0,0,2,1,668960,6167633,286.1762,0,0,23.5261,0
"62407","62407","New Haven, CT","CT",792184403,98,98,1,0,100,1,1,0,0,2,0,7442238,55751771,214.6143,0,0,24.0299,26899627
"62488","62488","New Lexington, OH","OH",5068707,29,29,1,0,100,0,2,0,0,1,0,90359,1968863,55.1595,0,0,1.4971,0
"62677","62677","New Orleans, LA","LA",651216426,173,97,8,37.5,100,3,4,1,2,3,7,22090024,146228298,2224.6889,1030103,182264,250.5551,62438112
"62731","62731","New Philadelphia--Dover, OH","OH",58456616,11,11,0,0,0,0,2,0,0,1,0,110207,1383175,38.1966,0,0,1.4836,0
"62839","62839","Newport, OR","OR",20673396,13,8,1,0,0,3,2,0,0,3,0,222026,2010795,232.1087,0,0,23.4435,0
"62974","62974","New Richmond, WI","WI",10627645,2,2,0,0,0,0,2,0,0,0,1,61435,223079,30.7568,0,0,2.2058,0
"63001","63001","New Roads, LA","LA",21192333,13,13,0,0,0,0,2,0,0,1,0,22641,585029,33.6959,0,0,1.6082,0
"63109","63109","Newton, KS","KS",25985081,5,5,0,0,0,0,2,0,0,1,0,35698,167274,55.8324,0,0,1.745,0
"63163","63163","New Ulm, MN","MN",18307696,13,13,1,0,0,0,2,0,0,1,0,70089,762578,62.5218,0,0,4.2586,0
"63217","63217","New York--Newark, NY--NJ--CT","NJ",8934359692,3645,1871,706,100,100,36,12,10,6,39,27,8009723542,16248523390,24134.2233,75368519,3620073,3523.5309,23583367972
"63217","63217","New York--Newark, NY--NJ--CT","NY",8934359692,10885,5413,737,61.7647058823529,100,36,12,10,6,39,27,8009723542,16248523390,24134.2233,75368519,3620073,3523.5309,23583367972
"63217","63217","New York--Newark, NY--NJ--CT","PA",8934359692,59,59,4,0,25,36,12,10,6,39,27,8009723542,16248523390,24134.2233,75368519,3620073,3523.5309,23583367972
"63379","63379","Nome, AK","AK",2677101,1,1,0,0,0,1,0,0,0,1,0,0,93381,141.7011,0,0,9.3187,0
"63406","63406","Norfolk, NE","NE",32060247,8,8,0,0,0,0,2,0,0,1,0,128442,508047,38.1962,0,0,2.3574,0
"63433","63433","Norman, OK","OK",116330151,28,17,3,0,0,1,1,0,0,2,0,62348,4567212,164.2266,0,0,31.8014,0
"63811","63811","North Platte, NE","NE",30971338,12,12,1,0,0,0,2,0,0,1,0,122321,691043,47.563,0,0,4.8855,0
"63946","63946","North Wilkesboro--Wilkesboro, NC","NC",67616550,19,17,0,0,0,2,2,0,0,2,0,99457,1664525,60.8245,0,0,4.5344,0
"64054","64054","Norwalk, OH","OH",27308940,10,10,0,0,0,0,2,0,0,1,0,77968,385480,34.1103,0,0,1.3861,0
"64108","64108","Norwich, NY","NY",8945718,17,17,0,0,0,4,0,0,0,1,1,24999,4147548,196.8005,0,0,4.9157,0
"64135","64135","Norwich--New London, CT--RI","CT",393724452,23,19,1,0,0,1,1,0,0,1,1,1109785,6489667,140.6152,0,0,15.7143,5699026
"64297","64297","Oakdale, LA","LA",13220891,11,11,1,0,0,0,2,0,0,1,0,14045,385322,41.3125,0,0,1.3967,0
"64567","64567","Ocala, FL","FL",290185945,41,41,1,0,100,1,3,0,0,1,2,383577,5506590,163.7204,0,0,15.2273,0
"64577","64577","Ocala Estates, FL","FL",6030452,41,41,0,0,0,0,2,0,0,1,0,97024,2780585,52.7485,0,0,1.6056,0
"64756","64756","Oconto, WI","WI",7377690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64864","64864","Odessa, TX","TX",152697802,26,12,2,0,0,2,1,0,0,3,0,269965,5668458,260.3388,0,0,12.0726,0
"64918","64918","Ogallala, NE","NE",5516164,4,4,0,0,0,0,2,0,0,1,0,30320,151242,31.6009,0,0,5.2984,0
"65080","65080","Oklahoma City, OK","OK",1063968093,80,49,33,3.03030303030303,15.1515151515152,3,3,1,1,2,7,2638134,32957630,1920.74,78783,12829,69.3281,15341428
"65107","65107","Okmulgee, OK","OK",24425749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65242","65242","Olympia--Lacey, WA","WA",273534545,291,183,7,0,85.7142857142857,4,2,0,0,4,1,4057308,45249213,500.4453,0,0,41.706,39354630
"65269","65269","Omaha, NE--IA","NE",701590884,119,90,6,0,33.3333333333333,1,4,0,0,3,1,4406788,29819278,205.5155,0,0,23.8136,12098347
"65296","65296","Omak, WA","WA",12183860,13,8,0,0,0,4,4,0,0,4,0,144261,2776082,246.7106,0,0,15.0763,0
"65512","65512","Oneonta, NY","NY",22430286,13,11,1,0,100,3,2,0,0,3,0,249135,1794289,150.8126,0,0,27.6913,0
"65539","65539","Ontario, OR--ID","OR",33213186,9,7,1,0,0,3,2,0,0,3,0,48455,654407,155.2942,0,0,8.7769,0
"65593","65593","Opelousas, LA","LA",47591675,8,8,1,0,0,0,2,0,0,1,0,9390,234010,36.7132,0,0,1.037,0
"65755","65755","Orange Cove, CA","CA",3914158,0,0,137,16.0583941605839,72.2627737226277,0,0,0,0,0,0,0,0,0,0,0,0,0
"65863","65863","Orlando, FL","FL",1545544076,681,255,30,0,0,3,2,1,0,2,4,28544879,182382031,1569.2843,490625,17903,94.1065,187794258
"66079","66079","Osawatomie, KS","KS",5970367,3,3,0,0,0,0,2,0,0,1,0,8072,76169,54.2901,0,0,4.2017,0
"66160","66160","Oshkosh, WI","WI",79688499,40,30,5,20,100,2,0,0,0,1,2,1070357,4445171,202.1112,0,0,28.5042,1851117
"66241","66241","Oswego, NY","NY",53792999,32,16,0,0,0,2,2,0,0,0,2,143773,3389661,203.7541,0,0,6.3685,0
"66295","66295","Ottawa, IL","IL",30531341,17,17,1,0,100,0,2,0,0,1,0,83655,1260305,38.1367,0,0,1.5719,0
"66322","66322","Ottawa, KS","KS",14041085,4,4,0,0,0,0,2,0,0,1,0,15564,148920,32.6794,0,0,2.6186,0
"66349","66349","Ottawa, OH","OH",12588063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66376","66376","Ottumwa, IA","IA",35675688,49,49,1,0,100,2,4,0,0,3,0,241850,4024172,150.5072,0,0,15.1593,0
"66484","66484","Owensboro, KY","KY",87708218,39,39,3,0,66.6666666666667,1,1,0,0,2,0,367921,6418205,113.8136,0,0,12.3733,1603139
"66538","66538","Owosso, MI","MI",29116110,16,16,1,0,0,0,2,0,0,1,0,106349,1393216,37.03,0,0,2.488,0
"66565","66565","Oxford, MS","MS",41597772,28,27,1,0,0,2,2,0,0,2,0,19835,3322788,178.3478,0,0,55.8843,0
"66619","66619","Oxford, OH","OH",15779899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66673","66673","Oxnard, CA","CA",218810280,71,47,2,100,100,3,2,0,0,1,4,4218327,34807036,448.1081,0,0,40.1336,28986668
"66781","66781","Paducah, KY--IL","KY",117507714,53,46,1,0,0,2,2,0,0,2,0,255457,3318495,101.9034,0,0,14.1394,0
"66808","66808","Page, AZ","AZ",8407878,5,5,0,0,0,2,0,0,0,1,0,8101,761935,66.0485,0,0,1.907,0
"66943","66943","Pahrump, NV","NV",114359916,11,11,1,100,100,0,2,0,0,1,0,47489,312205,31.4248,0,0,1.7558,0
"67051","67051","Palatka, FL","FL",58722556,26,14,1,0,100,2,2,0,0,2,0,72553,2521598,111.5824,0,0,5.624,0
"67105","67105","Palm Bay--Melbourne, FL","FL",599629582,105,34,0,0,0,1,3,0,0,2,2,2060297,14302866,274.0246,0,0,38.7472,17979530
"67294","67294","Panama City, FL","FL",238157489,0,0,4,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"67305","67305","Panama City Northeast, FL","FL",17858748,27,17,4,25,50,1,1,0,0,0,2,430808,3400497,112.0818,0,0,13.7604,2859141
"67321","67321","Paola, KS","KS",7445476,3,3,0,0,0,0,4,0,0,2,0,11754,114955,170.0716,0,0,6.9738,0
"67348","67348","Paoli, IN","IN",5903943,7,7,1,0,100,0,2,0,0,1,0,20821,401382,32.0669,0,0,1.0857,0
"67618","67618","Park City, UT","UT",31266066,40,33,6,16.6666666666667,33.3333333333333,2,2,0,0,2,0,0,12602292,181.0919,0,0,22.5535,0
"67672","67672","Parkersburg, WV--OH","WV",109842571,18,17,3,0,0,1,1,0,0,2,0,216243,3559774,134.782,0,0,13.757,0
"67726","67726","Park Rapids, MN","MN",5925155,4,2,1,0,100,2,2,0,0,2,0,57051,452829,106.8383,0,0,8.0405,0
"68106","68106","Paw Paw Lake--Hartford, MI","MI",28174614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68158","68158","Payson, AZ","AZ",20284236,2,2,0,0,0,2,0,0,0,1,0,2128,101171,30.464,0,0,0.6302,0
"68428","68428","Pendleton, OR","OR",23493154,6,4,2,0,0,2,2,0,0,0,2,40252,432830,59.9523,0,0,5.2349,0
"68455","68455","Penn Yan, NY","NY",8256564,6,6,0,0,0,2,0,0,0,1,0,40206,649353,91.7424,0,0,5.6804,0
"68482","68482","Pensacola, FL--AL","FL",602693304,67,36,4,0,100,1,1,0,0,1,1,1745317,13127021,132.4634,0,0,14.1593,7749449
"68509","68509","Peoria, IL","IL",369580816,94,49,4,25,75,1,1,0,0,1,1,1834303,28485263,272.7524,0,0,25.5334,17009017
"68806","68806","Peru, IN","IN",23131083,10,10,2,50,50,0,2,0,0,1,0,55881,494983,26.3906,0,0,2.4836,0
"68887","68887","Petaluma, CA","CA",55160452,15,9,2,0,50,1,1,0,0,0,2,253061,2867000,219.696,0,0,19.0558,974578
"69022","69022","Petoskey, MI","MI",15459388,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"69076","69076","Philadelphia, PA--NJ--DE--MD","DE",5132048058,493,265,29,6.89655172413793,41.3793103448276,9,7,5,0,13,8,543560932,1567101097,3510.0462,13911645,876775,457.3074,1709667396
"69076","69076","Philadelphia, PA--NJ--DE--MD","MD",5132048058,13,7,0,0,0,9,7,5,0,13,8,543560932,1567101097,3510.0462,13911645,876775,457.3074,1709667396
"69076","69076","Philadelphia, PA--NJ--DE--MD","NJ",5132048058,78,78,29,75.8620689655172,82.7586206896552,9,7,5,0,13,8,543560932,1567101097,3510.0462,13911645,876775,457.3074,1709667396
"69076","69076","Philadelphia, PA--NJ--DE--MD","PA",5132048058,2390,1185,489,50,66.6666666666667,9,7,5,0,13,8,543560932,1567101097,3510.0462,13911645,876775,457.3074,1709667396
"69184","69184","Phoenix--Mesa, AZ","AZ",2970505168,1021,419,57,0,50,4,4,1,0,3,7,53720201,398830416,1028.3242,1577598,105096,143.0201,358573588
"69292","69292","Pierre, SD","SD",29180379,64,64,1,0,0,0,2,0,0,1,0,455439,3590554,57.8403,0,0,4.7335,0
"69454","69454","Pine Bluff, AR","AR",95699005,114,114,2,0,0,0,2,0,0,1,0,217238,6254299,35.5039,0,0,1.2025,0
"69697","69697","Pittsburgh, PA","PA",2344819779,942,603,117,33.3333333333333,81.1965811965812,7,6,1,0,5,11,110832643,465881590,1965.9652,1554227,124252,259.2827,302198927
"69778","69778","Pittsfield, MA","MA",86697876,27,16,2,0,50,1,1,0,0,0,2,777780,6372548,156.0698,0,0,10.8134,4730241
"69832","69832","Placerville--Diamond Springs, CA","CA",67482870,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"70129","70129","Platteville, WI","WI",10357182,6,3,0,0,0,2,2,0,0,0,2,111415,645323,67.0865,0,0,11.9455,0
"70156","70156","Plattsburgh, NY","NY",67100207,12,10,1,0,0,2,2,0,0,2,0,89284,1296722,113.861,0,0,5.4999,0
"70291","70291","Plymouth, IN","IN",23082643,8,8,1,100,100,0,2,0,0,1,0,52499,460742,34.0031,0,0,2.0168,0
"70399","70399","Pocahontas, AR","AR",7943606,12,12,1,100,100,0,2,0,0,1,0,19968,416161,91.4037,0,0,6.0503,0
"70426","70426","Pocatello, ID","ID",80246107,28,17,2,0,0,1,1,0,0,2,0,136772,2472689,87.2844,0,0,11.6177,0
"70507","70507","Point Pleasant--Gallipolis, OH--WV","OH",20343299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70642","70642","Ponce, PR","PR",114595831,10,7,3,0,100,1,1,0,0,2,0,0,2204853,163.5191,0,0,25.5505,0
"70858","70858","Portage, WI","WI",14239884,10,10,0,0,0,0,2,0,0,0,1,487566,1272963,27.4038,0,0,2.489,0
"70912","70912","Portales, NM","NM",14194914,3,3,0,0,0,0,2,0,0,1,0,8898,171100,32.5223,0,0,2.7164,0
"70939","70939","Port Angeles, WA","WA",40359048,60,20,4,0,50,2,3,0,0,3,0,975074,11529728,327.9193,0,0,21.4015,0
"70993","70993","Port Arthur, TX","TX",273875084,9,5,5,0,20,1,1,0,0,2,0,117748,2501177,195.329,0,0,8.9217,0
"71074","71074","Porterville, CA","CA",53316510,13,10,5,0,20,1,1,0,0,0,2,574382,4014118,260.1756,0,0,16.8647,0
"71155","71155","Port Huron, MI","MI",156614400,210,152,15,0,0,2,2,0,0,3,1,3999326,13104989,318.9741,0,0,40.2296,8496845
"71209","71209","Port Jervis, NY--PA","NY",27488048,3,3,1,100,100,0,2,0,0,1,0,11499,170107,67.2094,0,0,4.5235,0
"71263","71263","Portland, ME","ME",353238376,34,34,17,17.6470588235294,100,3,1,1,1,5,1,18005392,47849513,1041.1675,485796,16793,119.1129,55508543
"71317","71317","Portland, OR--WA","OR",1358322707,973,584,167,2.39520958083832,52.6946107784431,6,7,3,0,11,6,123829707,613228421,3746.2863,5116164,400010,904.481,463482003
"71317","71317","Portland, OR--WA","WA",1358322707,181,106,2,0,100,6,7,3,0,11,6,123829707,613228421,3746.2863,5116164,400010,904.481,463482003
"71371","71371","Port Lavaca, TX","TX",14285918,2,2,0,0,0,0,2,0,0,0,1,6949,159372,40.2658,0,0,2.5043,0
"71452","71452","Port St. Joe, FL","FL",7446508,17,17,1,0,0,0,2,0,0,1,0,9959,946495,53.0338,0,0,1.1947,0
"71479","71479","Port St. Lucie, FL","FL",538847696,35,24,1,0,0,3,2,0,0,2,3,119833,7937271,423.254,0,0,28.9172,4859926
"71506","71506","Portsmouth, NH--ME","ME",240231437,19,19,0,0,0,1,1,0,0,2,0,17292420,18290753,274.086,0,0,14.0163,0
"71506","71506","Portsmouth, NH--ME","NH",240231437,27,27,3,0,33.3333333333333,1,1,0,0,2,0,17292420,18290753,274.086,0,0,14.0163,0
"71533","71533","Portsmouth, OH--KY","OH",51541870,8,8,1,100,100,0,2,0,0,1,0,26343,777881,65.9836,0,0,3.3706,0
"71560","71560","Port Townsend, WA","WA",12375453,12,7,5,0,20,2,3,0,0,3,0,175441,4641406,345.4293,0,0,19.63,0
"71803","71803","Poughkeepsie--Newburgh, NY--NJ","NY",849059087,47,33,1,0,100,4,3,0,0,5,2,1460962,16107690,786.5529,0,0,34.0461,5039310
"71830","71830","Powell, WY","WY",6363350,4,4,0,0,0,0,2,0,0,1,0,7122,138144,32.8758,0,0,2.1128,0
"71857","71857","Prairie du Chien, WI--IA","WI",11638535,9,5,0,0,0,2,2,0,0,0,2,134768,542971,76.5806,0,0,4.8401,0
"71965","71965","Pratt, KS","KS",7154768,3,3,0,0,0,0,2,0,0,1,0,10997,74045,18.5205,0,0,5.9925,0
"72289","72289","Princeton, IL","IL",14113983,24,24,1,0,100,0,2,0,0,1,0,49058,1517697,67.5553,0,0,2.9292,0
"72505","72505","Providence, RI--MA","MA",1411530865,112,70,2,0,50,2,3,0,1,2,5,20407351,132908248,1166.8966,0,0,72.5372,82251322
"72505","72505","Providence, RI--MA","RI",1411530865,291,196,6,16.6666666666667,50,2,3,0,1,2,5,20407351,132908248,1166.8966,0,0,72.5372,82251322
"72613","72613","Pueblo, CO","CO",192518810,24,13,2,0,100,3,3,0,0,3,1,712032,6182164,271.8241,0,0,25.6732,3307580
"72694","72694","Pulaski, VA","VA",31330348,11,10,0,0,0,2,2,0,0,2,0,37259,715837,67.8338,0,0,3.9297,0
"72748","72748","Pullman, WA","WA",17702084,20,16,4,0,75,2,2,0,0,2,0,2496926,4975345,256.0335,0,0,47.8192,0
"72856","72856","Purcellville, VA","VA",16647950,32,16,3,0,0,2,2,0,0,2,0,88913,3146640,120.1206,0,0,8.8433,0
"72937","72937","Quartzsite, AZ","AZ",7277863,3,2,0,0,0,2,2,0,0,2,0,11099,155247,132.7001,0,0,3.8877,0
"73045","73045","Quincy, IL","IL",60997498,16,8,4,50,100,2,2,0,0,2,0,70784,3043404,122.7051,0,0,12.5047,0
"73126","73126","Quitman, GA","GA",7755894,7,7,0,0,0,0,2,0,0,1,0,3249,262051,33.1249,0,0,1.8275,0
"73153","73153","Racine, WI","WI",128187754,39,29,7,42.8571428571429,42.8571428571429,2,1,0,0,2,1,1192656,8985394,294.1839,0,0,21.5406,4354298
"73261","73261","Raleigh, NC","NC",1342221092,295,224,5,0,100,3,2,0,0,1,5,10487947,55003202,395.8802,0,0,73.4522,31089263
"73396","73396","Rapid City, SD","SD",109256785,21,12,2,0,50,1,1,0,0,2,0,370282,2525876,122.0922,0,0,23.8075,0
"73531","73531","Rawlins, WY","WY",11857484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73774","73774","Redding, CA","CA",184041246,29,16,3,0,0,1,1,0,0,0,2,694853,5806424,201.6065,0,0,17.0104,4725650
"74044","74044","Reedley--Dinuba, CA","CA",29665664,6,4,2,0,0,2,2,0,0,0,2,75192,955557,106.0206,0,0,14.9406,0
"74152","74152","Reidsville, NC","NC",29274964,20,15,1,100,100,2,2,0,0,2,0,19087,2146227,80.5487,0,0,4.3295,0
"74179","74179","Reno, NV--CA","NV",426153062,293,176,6,0,66.6666666666667,2,2,0,0,0,5,7096270,38348641,371.7676,0,0,50.0153,39811832
"74341","74341","Rhinelander, WI","WI",22685691,10,10,0,0,0,2,2,0,0,1,1,386071,1508046,78.006,0,0,5.7542,0
"74368","74368","Rice Lake, WI","WI",16540487,2,2,0,0,0,0,2,0,0,0,1,44733,207953,36.2603,0,0,2.3588,0
"74557","74557","Richland Center, WI","WI",7118178,3,3,0,0,0,0,0,0,0,0,1,126498,242476,28.4296,0,0,3.1364,0
"74638","74638","Richmond, IN--OH","IN",62463783,9,6,1,0,0,2,2,0,0,2,0,174852,1119264,82.3784,0,0,12.6917,0
"74665","74665","Richmond, KY","KY",42663248,38,30,1,0,0,2,2,0,0,2,0,46222,2108079,65.6515,0,0,7.795,0
"74692","74692","Richmond, MI","MI",8802304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74719","74719","Richmond, MO","MO",8947271,22,22,1,0,0,0,2,0,0,1,0,9491,934013,31.4377,0,0,1.8123,0
"74746","74746","Richmond, VA","VA",1275956808,316,143,2,0,0,3,3,0,0,4,2,11158082,58170662,369.8453,0,0,71.1718,72091382
"74827","74827","Ridgecrest, CA","CA",46917860,5,5,2,0,0,2,0,0,0,1,0,33384,910030,107.239,0,0,1.3599,0
"75072","75072","Rio Grande City--Roma, TX","TX",69497712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75097","75097","Rio Vista, CA","CA",8207910,3,3,1,0,0,2,0,0,0,0,1,20239,479405,139.6461,0,0,3.0414,0
"75286","75286","River Falls, WI","WI",19824897,3,3,0,0,0,0,2,0,0,0,1,88682,287065,31.3185,0,0,3.6487,0
"75340","75340","Riverside--San Bernardino, CA","CA",1413081737,303,152,57,5.26315789473684,50.9090909090909,7,6,1,0,4,10,26035255,187611097,1207.7699,0,0,84.8059,136838502
"75367","75367","Riverton, WY","WY",18384884,14,8,1,0,0,2,4,0,0,3,0,126366,1100367,148.619,0,0,9.5592,0
"75421","75421","Roanoke, VA","VA",321624793,54,37,2,0,100,1,3,0,0,2,1,2045193,11578040,186.3794,0,0,22.2559,11471726
"75610","75610","Rochester, IN","IN",11139649,8,8,2,0,50,0,2,0,0,1,0,82683,473503,33.3312,0,0,2.6246,0
"75637","75637","Rochester, MN","MN",130662834,58,52,2,0,0,1,1,0,0,0,3,3480933,11221992,217.1675,0,0,23.1439,7958076
