"UACE10","GEOID10","NAME10","state","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"40564","40564","Hugo, OK","OK",8443841,24,24,4,0,0,0,2,0,0,1,0,49358,1199820,38.3795,0,0,2.0565,0
"40726","40726","Huntington, IN","IN",28177676,12,12,2,50,100,0,2,0,0,1,0,32994,586752,33.8439,0,0,1.8623,0
"40753","40753","Huntington, WV--KY--OH","KY",337756213,13,7,0,0,0,3,3,0,0,4,2,1274489,9073297,425.4989,0,0,28.3105,4877390
"40753","40753","Huntington, WV--KY--OH","OH",337756213,17,13,0,0,0,3,3,0,0,4,2,1274489,9073297,425.4989,0,0,28.3105,4877390
"40753","40753","Huntington, WV--KY--OH","WV",337756213,32,23,4,25,75,3,3,0,0,4,2,1274489,9073297,425.4989,0,0,28.3105,4877390
"40780","40780","Huntsville, AL","AL",543214186,32,19,4,0,0,1,3,0,0,3,0,407189,5285988,211.5816,0,0,15.8132,2831273
"40861","40861","Huron, SD","SD",18647542,19,19,1,0,0,0,2,0,0,1,0,73613,772427,63.4698,0,0,2.9087,0
"40915","40915","Hutchinson, KS","KS",55942906,18,10,1,0,0,2,2,0,0,2,0,49890,1254876,111.3833,0,0,6.7407,0
"40996","40996","Idaho Falls, ID","ID",115409087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41158","41158","Independence, KS","KS",14751020,25,25,0,0,0,0,2,0,0,1,0,65446,1109201,33.4207,0,0,1.3348,0
"41185","41185","Indiana, PA","PA",30578936,21,14,2,0,50,2,2,0,0,2,0,943412,3054700,156.2443,0,0,11.9488,0
"41212","41212","Indianapolis, IN","IN",1827732282,225,134,43,2.32558139534884,100,4,6,0,0,7,3,6424718,109852462,737.5313,0,0,48.0397,29322785
"41347","41347","Indio--Cathedral City, CA","CA",372764825,98,62,2,0,50,1,2,0,0,2,1,2141762,33936013,304.9608,0,0,21.581,28199992
"41536","41536","Ionia, MI","MI",18553129,8,8,1,0,100,0,2,0,0,1,0,64703,689619,58.4919,0,0,3.5343,0
"41590","41590","Iowa City, IA","IA",116984766,37,25,2,100,100,3,3,0,0,4,2,1439445,13790983,473.0145,0,0,93.2381,7922268
"41671","41671","Iron Mountain--Kingsford, MI--WI","MI",46397753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41752","41752","Ironwood, MI--WI","MI",13636840,6,6,1,0,100,0,2,0,0,1,0,53229,558148,77.6932,0,0,2.7524,0
"41914","41914","Ithaca, NY","NY",63621676,60,42,3,0,33.3333333333333,1,1,0,0,1,1,3395635,14805750,189.0497,0,0,16.3613,4704219
"42157","42157","Jackson, MI","MI",149479601,16,9,4,50,100,1,1,0,0,2,0,358791,4144852,234.0022,0,0,16.494,1135267
"42211","42211","Jackson, MS","MS",628001905,27,14,4,0,0,1,3,0,0,1,2,232523,8730029,276.8838,0,0,12.8782,1194820
"42265","42265","Jackson, TN","TN",132536689,17,11,2,0,0,1,1,0,0,2,0,492372,3217771,122.7233,0,0,12.6784,2288625
"42319","42319","Jackson, WY","WY",10595632,23,21,1,0,0,4,4,0,0,4,0,362280,4363680,344.3115,0,0,34.1634,0
"42346","42346","Jacksonville, FL","FL",1375210319,297,160,129,27.1317829457364,47.2868217054264,3,1,1,1,2,4,10368558,117500974,1851.827,84908,8905,142.734,47170343
"42373","42373","Jacksonville, IL","IL",30005991,42,42,2,0,0,0,2,0,0,1,0,97392,1717381,47.2236,0,0,2.862,0
"42400","42400","Jacksonville, NC","NC",185068514,17,17,2,0,0,1,1,0,0,1,1,881349,2692369,97.6759,0,0,6.9118,0
"42439","42439","Jackson--Wellston, OH","OH",16481596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42508","42508","Jamestown, ND","ND",25562268,12,12,1,0,0,0,2,0,0,1,0,109406,762464,52.056,0,0,3.0548,0
"42562","42562","Janesville, WI","WI",79669400,17,15,2,0,50,1,1,0,0,1,1,363802,3470097,169.9317,0,0,13.2435,0
"42616","42616","Jasper, AL","AL",51220018,3,2,0,0,0,2,2,0,0,0,2,793,143229,446.1723,0,0,2.473,0
"42670","42670","Jasper, GA","GA",22779517,19,19,0,0,0,0,2,0,0,1,0,25170,1078931,60.7062,0,0,1.7074,0
"42967","42967","Jefferson City, MO","MO",103636540,19,10,4,0,100,1,1,0,0,2,0,118258,2313873,130.2937,0,0,12.2025,0
"43021","43021","Jennings, LA","LA",18389009,9,9,0,0,0,0,2,0,0,1,0,3499,338586,42.2704,0,0,0.8442,0
"43075","43075","Jerseyville, IL","IL",13579514,15,15,0,0,0,0,2,0,0,1,0,10415,571672,60.373,0,0,2.3966,0
"43210","43210","Johnson City, TN","TN",284624534,51,51,4,50,100,1,2,0,0,3,0,672257,8036213,227.303,0,0,18.9666,2110205
"43291","43291","Johnstown, PA","PA",100175034,52,32,7,57.1428571428571,85.7142857142857,1,1,0,0,3,0,1633782,10656018,1115.1303,1832,722,71.7118,4030734
"43345","43345","Jonesboro, AR","AR",121639819,13,9,3,0,0,1,3,0,0,3,0,47237,1370682,122.9796,0,0,6.6035,0
"43399","43399","Joplin, MO","MO",166722566,9,6,2,0,0,1,1,0,0,2,0,129185,1161920,109.6122,0,0,8.6113,0
"43561","43561","Juneau, AK","AK",36558009,26,18,2,50,50,2,4,0,0,2,1,480573,6703830,311.1073,0,0,26.0178,0
"43615","43615","Kahului, HI","HI",43589358,75,52,0,0,0,2,1,0,0,0,3,1909399,19408757,404.4095,0,0,35.5338,15612054
"43723","43723","Kalamazoo, MI","MI",340877246,75,46,3,33.3333333333333,66.6666666666667,1,1,0,0,1,1,2385797,16486191,185.1438,0,0,19.6837,9356505
"43777","43777","Kalispell, MT","MT",45176440,13,8,1,0,0,2,2,0,0,2,0,25307,1307847,140.2439,0,0,8.8705,0
"43885","43885","Kankakee, IL","IL",96270882,17,13,1,0,0,2,3,0,0,1,3,266134,7913499,314.9178,0,0,17.5186,5446665
"43912","43912","Kansas City, MO--KS","KS",1755904744,107,44,3,0,0,6,9,1,0,5,8,3093367,115773796,2185.8519,136739,19455,203.1448,43469088
"43912","43912","Kansas City, MO--KS","MO",1755904744,325,160,10,40,80,6,9,1,0,5,8,3093367,115773796,2185.8519,136739,19455,203.1448,43469088
"44182","44182","Kearney, NE","NE",34567012,39,39,2,0,0,0,2,0,0,1,0,145436,1623253,48.9684,0,0,2.5272,0
"44209","44209","Keene, NH","NH",27905408,8,4,0,0,0,4,4,0,0,4,0,132349,1124064,343.3337,0,0,14.8075,0
"44317","44317","Kemmerer, WY","WY",3831154,2,2,0,0,0,0,2,0,0,1,0,592,21219,18.2137,0,0,0.7511,0
"44479","44479","Kennewick--Pasco, WA","WA",266077040,388,246,5,0,40,1,3,0,0,3,1,1028519,39804015,461.6362,0,0,17.8793,13881954
"44506","44506","Kenosha, WI--IL","WI",132368664,55,39,6,0,0,3,3,1,0,2,3,1427381,7405230,763.7923,4531,646,24.2746,2593759
"44533","44533","Kenton, OH","OH",10369777,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44668","44668","Ketchikan, AK","AK",14539074,9,5,1,0,0,2,2,0,0,1,1,150579,2289615,171.4849,0,0,20.369,0
"44857","44857","Key West, FL","FL",21154653,7,7,1,0,0,2,0,0,0,1,0,263154,3158871,77.1021,0,0,9.5045,0
"44938","44938","Kilgore, TX","TX",45504036,41,40,2,0,50,2,2,0,0,2,0,57761,4537023,124.9127,0,0,5.3078,0
"44992","44992","Killeen, TX","TX",219809153,67,58,0,0,0,1,1,0,0,2,0,209278,7678601,174.4096,0,0,9.6124,2099359
"45127","45127","Kingman, AZ","AZ",61544286,5,5,1,0,0,2,0,0,0,1,0,141344,843592,63.4375,0,0,8.0817,0
"45235","45235","Kingsport, TN--VA","TN",294367850,13,7,4,0,50,1,1,0,0,2,0,60017,1550437,129.7708,0,0,7.8493,0
"45262","45262","Kingston, NY","NY",110948193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45316","45316","Kingsville, TX","TX",25128970,17,10,2,0,50,2,2,0,0,2,0,16634,696116,182.1976,0,0,10.6885,0
"45397","45397","Kinston, NC","NC",82779705,16,16,0,0,0,0,2,0,0,1,0,158539,1190195,39.2881,0,0,2.2906,0
"45478","45478","Kittanning--Ford City, PA","PA",20136411,14,10,3,66.6666666666667,100,2,2,0,0,2,0,380613,1186297,220.2514,0,0,8.9429,0
"45505","45505","Klamath Falls--Altamont, OR","OR",56706022,10,6,2,0,100,2,3,0,0,2,0,209580,2631243,168.9044,0,0,14.0037,0
"45640","45640","Knoxville, TN","TN",1134861513,78,60,2,0,50,1,2,0,0,3,0,2774907,24883667,216.8918,0,0,15.2389,9470128
"45667","45667","Kodiak, AK","AK",8928720,3,3,0,0,0,2,0,0,0,0,1,54193,371439,101.6527,0,0,3.668,0
"45694","45694","Kokomo, IN","IN",94073117,35,28,2,0,0,1,1,0,0,2,0,1396,2585198,126.5423,0,0,18.3692,1108453
"45775","45775","Kuna, ID","ID",13727378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45856","45856","Laconia, NH","NH",33839244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45910","45910","La Crosse, WI--MN","WI",132052314,30,16,2,50,100,3,2,0,0,1,3,444749,6864854,235.0246,0,0,14.8981,1722096
"46018","46018","Lafayette, IN","IN",164999310,61,56,3,100,100,1,3,0,0,3,0,2782550,11921965,865.9536,0,0,23.2254,6223275
"46045","46045","Lafayette, LA","LA",463065599,18,11,2,0,0,1,2,0,0,2,1,314476,5416666,163.4548,0,0,20.458,7864569
"46207","46207","La Grande, OR","OR",15679631,20,14,4,0,50,3,2,0,0,3,0,293705,1701295,144.0052,0,0,7.9149,0
"46261","46261","Lagrange, IN","IN",5531671,11,11,1,100,100,0,2,0,0,1,0,205452,648948,31.7738,0,0,1.8421,0
"46450","46450","La Junta, CO","CO",9842472,2,2,2,100,100,0,2,0,0,1,0,9910,205735,102.6622,0,0,5.269,0
"46531","46531","Lake Charles, LA","LA",329526264,8,8,2,0,50,1,5,0,0,4,0,70160,4195955,575.6796,0,0,11.024,0
"46666","46666","Lake Conroe Westshore, TX","TX",35804760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46747","46747","Lake Havasu City, AZ","CA",76529242,2,2,3,0,33.3333333333333,0,0,0,1,1,0,219764,399714,175.8531,0,0,71.4501,0
"46828","46828","Lakeland, FL","FL",378642402,74,34,11,0,18.1818181818182,2,2,0,0,2,2,653183,18494796,410.3046,0,0,14.3402,5044761
"46882","46882","Lake Mills, WI","WI",10506580,1,1,0,0,0,0,2,0,0,0,1,19792,106395,29.1573,0,0,1.9255,0
"47132","47132","Lakes--Knik-Fairview--Wasilla, AK","AK",135232852,10,5,0,0,0,2,2,0,0,2,0,168081,1709888,177.1266,0,0,4.9104,0
"47152","47152","Lakeview, OR","OR",3362852,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"47287","47287","Lamar, CO","CO",12575507,4,4,1,0,0,0,2,0,0,1,0,7815,336565,44.9472,0,0,1.6333,0
"47314","47314","Lamar, MO","MO",7192317,3,3,0,0,0,0,2,0,0,1,0,28903,146862,61.0907,0,0,8.8544,0
"47395","47395","Lamesa, TX","TX",13800540,100,100,6,16.6666666666667,50,0,2,0,0,1,0,582401,4772594,73.3534,0,0,1.0497,0
"47503","47503","Lancaster, OH","OH",55723545,21,16,1,100,100,2,2,0,0,2,0,55829,1462304,103.3871,0,0,6.0192,0
"47530","47530","Lancaster, PA","PA",641174470,182,75,7,0,0,1,2,0,0,2,1,6344322,31244673,229.1393,0,0,21.4783,20862601
"47557","47557","Lancaster, SC","SC",61783879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47584","47584","Lancaster, WI","WI",5686820,1,1,0,0,0,0,2,0,0,1,0,5879,56704,32.5885,0,0,2.246,0
"47611","47611","Lancaster--Palmdale, CA","CA",299239691,0,0,5,0,50,0,1,1,0,0,0,0,0,0,0,0,0,0
"47638","47638","Lander, WY","WY",6720370,3,3,0,0,0,0,2,0,0,1,0,13625,207320,34.6399,0,0,1.4682,0
"47719","47719","Lansing, MI","MI",409794294,183,87,4,25,50,1,2,0,0,2,1,4463387,57927258,409.4442,0,0,33.8967,22169826
"47746","47746","Lapeer, MI","MI",27130205,27,27,1,0,0,0,2,0,0,1,0,284401,1947098,73.7677,0,0,3.5467,0
"47827","47827","Laramie, WY","WY",47511952,20,13,1,0,0,2,4,0,0,3,0,7241,2294504,174.7662,0,0,25.0852,0
"47854","47854","Laredo, TX","TX",170141096,47,37,4,0,100,3,3,0,0,4,0,1965646,16883992,324.0914,0,0,16.8012,5535856
"47908","47908","Las Animas, CO","CO",3649648,6,5,1,0,0,2,2,0,0,2,0,3200,193594,109.3047,0,0,7.3538,0
"47935","47935","Las Cruces, NM","NM",167820294,48,48,4,0,100,3,3,0,0,5,1,1126587,7897135,348.5091,0,0,25.6416,6463541
"47989","47989","Las Vegas, NM","NM",25065524,4,4,0,0,0,0,2,0,0,1,0,4184,270794,95.2159,0,0,3.7609,0
"47995","47995","Las Vegas--Henderson, NV","NV",1079989991,673,364,9,0,22.2222222222222,1,1,0,0,0,2,51823479,227523119,199.5206,0,0,38.799,225728011
"48016","48016","Laughlin, NV","NV",3673860,12,7,1,0,0,6,6,0,0,7,0,312896,3851483,1009.731,0,0,32.5968,0
"48070","48070","Laurel, MT","MT",16960925,1,1,0,0,0,0,2,0,0,1,0,2538,45281,29.6148,0,0,0.915,0
"48178","48178","Laurinburg, NC","NC",48583794,5,3,1,0,0,2,2,0,0,2,0,0,350258,88.9017,0,0,6.43,0
"48232","48232","Lawrence, KS","KS",78845224,40,21,1,0,0,2,3,0,0,1,3,3989459,11014178,407.0542,0,0,56.934,2892441
"48394","48394","Lawton, OK","OK",114143092,21,13,0,0,0,1,1,0,0,2,0,279233,2206277,91.0664,0,0,9.1981,0
"48448","48448","Leadville, CO","CO",8673968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48502","48502","Lebanon, IN","IN",16887758,15,15,1,0,0,0,2,0,0,1,0,47178,577995,39.9223,0,0,1.1008,0
"48529","48529","Lebanon, KY","KY",8139944,72,72,1,0,0,0,2,0,0,1,0,105828,2758205,41.2923,0,0,0.8311,0
"48637","48637","Lebanon, OR","OR",26270200,5,4,0,0,0,2,2,0,0,2,0,40647,476465,158.2547,0,0,6.6738,0
"48664","48664","Lebanon, PA","PA",116697514,25,13,5,0,60,1,1,0,0,2,0,1082326,4445547,203.1487,0,0,11.47,1478937
"48728","48728","Lebanon--Hanover, NH--VT","NH",54383232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48799","48799","Leesburg--Eustis--Tavares, FL","FL",245028703,38,28,1,0,0,1,1,0,0,0,2,169101,6594431,154.4121,0,0,9.2565,2684947
"48853","48853","Leesville, LA","LA",16158353,8,8,0,0,0,0,2,0,0,1,0,11522,330087,37.1343,0,0,1.244,0
"49096","49096","Leominster--Fitchburg, MA","MA",168246192,438,300,21,38.0952380952381,47.6190476190476,1,2,0,0,0,2,3012685,18940634,281.8415,0,0,16.0449,6073715
"49204","49204","Levelland, TX","TX",16630437,43,41,3,0,100,2,2,0,0,2,0,320645,3034573,107.2114,0,0,11.9522,0
"49312","49312","Lewiston, ID--WA","ID",73182312,4,2,0,0,0,2,3,0,0,5,0,84833,2157167,487.3053,0,0,20.403,0
"49312","49312","Lewiston, ID--WA","WA",73182312,13,8,0,0,0,2,3,0,0,5,0,84833,2157167,487.3053,0,0,20.403,0
"49339","49339","Lewiston, ME","ME",91680723,41,23,2,0,0,3,2,0,0,3,2,591525,4477538,479.0892,0,0,30.1228,725929
"49366","49366","Lewistown, MT","MT",5702543,8,8,0,0,0,0,2,0,0,1,0,28380,340382,52.0303,0,0,2.6989,0
"49393","49393","Lewistown, PA","PA",37528738,13,13,0,0,0,0,2,0,0,1,0,880561,960273,67.7967,0,0,2.4857,0
"49582","49582","Lexington-Fayette, KY","KY",226841729,108,52,6,0,16.6666666666667,1,2,0,0,1,2,3211909,24896961,172.1585,0,0,27.4888,17873882
"49594","49594","Lexington Park--California--Chesapeake Ranch Estates, MD","MD",129543299,18,10,2,0,100,2,2,0,0,4,0,419493,3997683,245.8226,0,0,18.5507,0
"49609","49609","Libby, MT","MT",7444836,5,5,1,0,0,0,2,0,0,1,0,22949,243991,44.6216,0,0,1.4091,0
"49636","49636","Liberal, KS","KS",23922022,8,5,0,0,0,2,2,0,0,2,0,18246,414654,91.8911,0,0,5.9967,0
"49771","49771","Lihue, HI","HI",19207864,48,36,3,0,0,2,2,0,0,2,0,825364,8369959,227.4142,0,0,13.4978,0
"49852","49852","Lima, OH","OH",135596853,15,8,3,0,33.3333333333333,1,1,0,0,2,0,248473,3186672,216.5228,0,0,10.7593,0
"49906","49906","Lincoln, IL","IL",24235845,5,5,0,0,0,0,2,0,0,1,0,3193,215945,52.9277,0,0,1.9211,0
"49933","49933","Lincoln, NE","NE",229143425,84,56,1,100,100,1,4,0,0,3,0,2136867,14194995,374.7087,0,0,22.9501,5927491
"49987","49987","Lincolnton, NC","NC",76468057,17,15,0,0,0,2,2,0,0,2,0,3277,1237631,80.486,0,0,3.1039,0
"50068","50068","Lindsay, OK","OK",4743486,9,9,0,0,0,0,2,0,0,1,0,25128,336133,31.2246,0,0,2.8773,0
"50176","50176","Lisbon, OH","OH",7587519,30,29,1,0,100,2,2,0,0,2,0,29909,1849433,151.3349,0,0,4.1695,0
"50392","50392","Little Rock, AR","AR",667735337,89,49,3,0,0,1,3,1,0,3,2,973339,20198134,723.2735,10912,2370,25.8299,7837366
"50500","50500","Live Oak, FL","FL",14498690,30,30,1,0,100,2,4,0,0,3,0,175772,3446133,175.0586,0,0,4.3724,0
"50527","50527","Livermore, CA","CA",62962379,0,0,7,28.5714285714286,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
"50608","50608","Livingston, MT","MT",10626795,1,1,0,0,0,2,0,0,0,1,0,0,110942,39.6505,0,0,1.1011,0
"50797","50797","Lockport, NY","NY",49929657,4,4,0,0,0,2,0,0,0,0,1,8408,514780,61.7761,0,0,0.4878,0
"50851","50851","Lodi, CA","CA",41254323,16,8,2,0,50,1,1,0,0,0,2,126021,3539602,256.9175,0,0,13.4881,0
"50959","50959","Logan, UT","UT",113634481,28,23,5,0,60,1,1,0,0,2,0,0,6628296,186.792,0,0,13.2986,2433625
"51013","51013","Logansport, IN","IN",32194417,22,20,1,100,100,2,2,0,0,2,0,36598,1238685,69.1493,0,0,8.0191,0
"51040","51040","Lompoc, CA","CA",27701717,10,8,1,0,100,1,1,0,0,0,2,100907,2026747,197.3606,0,0,5.9618,0
"51121","51121","London, OH","OH",14867538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51256","51256","Longview, TX","TX",215110227,8,6,2,50,50,1,1,0,0,2,0,107988,1931463,122.8069,0,0,8.2462,0
"51283","51283","Longview, WA--OR","WA",85262630,24,15,7,14.2857142857143,71.4285714285714,3,3,0,0,3,1,101525,5080265,465.398,0,0,14.5315,947911
"51337","51337","Loogootee, IN","IN",4726857,93,89,10,50,70,2,2,0,0,2,0,154180,2471642,64.4536,0,0,3.1113,0
"51364","51364","Lorain--Elyria, OH","OH",259462469,15,11,0,0,0,1,1,0,0,0,2,67879,2369134,151.8567,0,0,3.4699,0
"51418","51418","Los Alamos, NM","NM",20932432,17,15,0,0,0,2,2,0,0,2,0,0,3541741,426.3203,0,0,12.9252,0
"51445","51445","Los Angeles--Long Beach--Anaheim, CA","CA",4506584698,3482,1784,758,100,100,58,68,4,0,29,85,366181272,3087926896,14948.6207,10554019,456883,1264.0238,2360367099
"51607","51607","Louisburg, KS","KS",5468060,3,3,0,0,0,0,2,0,0,1,0,10781,64717,78.3499,0,0,3.3111,0
"51755","51755","Louisville/Jefferson County, KY--IN","KY",1235761051,341,183,42,33.3333333333333,52.3809523809524,2,5,0,0,3,2,9410823,91245058,380.3287,0,0,37.0041,43424189
"51850","51850","Lowville, NY","NY",4591609,11,9,0,0,0,2,2,0,0,0,2,3925,593806,100.4112,0,0,2.3112,0
"51877","51877","Lubbock, TX","TX",249856761,87,65,2,0,100,1,1,0,0,2,0,3507604,11789754,159.3008,0,0,20.7303,5424186
"51958","51958","Ludington, MI","MI",21839627,20,20,1,0,0,0,2,0,0,1,0,134723,1763675,65.6495,0,0,4.6563,0
"52066","52066","Lumberton, NC","NC",69019355,10,10,0,0,0,0,2,0,0,1,0,15545,1171977,71.6455,0,0,3.1486,0
"52201","52201","Lynchburg, VA","VA",229883948,25,17,2,0,0,1,1,0,0,2,0,842968,6988120,163.2204,0,0,12.1839,3167208
"52309","52309","Lyons, KS","KS",4506203,4,4,0,0,0,0,2,0,0,1,0,16365,250544,65.2458,0,0,2.1867,0
"52390","52390","McAllen, TX","TX",928053784,49,44,4,0,25,4,2,0,0,6,0,158767,12301405,578.0832,0,0,35.2588,2770801
"52417","52417","Macclenny, FL","FL",24956617,25,21,0,0,0,2,2,0,0,2,0,18089,1093707,104.8916,0,0,1.8558,0
"52795","52795","Macomb, IL","IL",22559784,28,18,2,0,0,2,2,0,0,2,0,8940,2080982,116.0057,0,0,22.4015,0
"52822","52822","Macon, GA","GA",253960984,28,20,2,50,50,1,1,0,0,2,0,498426,5954145,158.8904,0,0,14.7591,0
"52876","52876","Macon, MO","MO",7767168,1,1,0,0,0,0,2,0,0,1,0,5065,68070,65.5149,0,0,2.6651,0
"52984","52984","Madera, CA","CA",58007520,24,16,8,100,100,3,3,0,0,0,4,166261,3491652,415.0487,0,0,10.4144,0
"53200","53200","Madison, WI","WI",391134872,236,182,1,0,100,1,3,0,0,2,1,8485520,52172156,298.8991,0,0,20.7428,18989428
"53524","53524","Malone, NY","NY",14704947,16,12,0,0,0,3,2,0,0,0,3,159813,1157812,297.1763,0,0,14.8195,0
"53740","53740","Manchester, NH","NH",223410431,27,15,1,100,100,1,1,0,0,2,0,396143,5145599,214.472,0,0,9.8669,0
"53848","53848","Manhattan, KS","KS",53449540,24,16,1,0,0,1,1,0,0,2,0,95776,2975689,120.9791,0,0,7.6996,0
"53902","53902","Manistee, MI","MI",19603888,24,24,2,100,100,0,2,0,0,1,0,96461,2376385,79.8812,0,0,3.6138,0
"53956","53956","Manitowoc, WI","WI",64333013,8,6,1,0,0,2,2,0,0,1,1,182569,1922485,145.4969,0,0,15.5857,0
"53983","53983","Mankato, MN","MN",68207960,24,18,1,0,0,1,3,0,0,3,0,64168,4164465,356.8976,0,0,14.4003,0
"54091","54091","Mansfield, OH","OH",130237966,12,7,2,0,100,1,2,0,0,1,2,157437,1852453,210.6106,0,0,10.1255,0
"54145","54145","Manteca, CA","CA",56381470,6,4,1,0,0,1,1,0,0,0,2,38161,2245893,287.312,0,0,5.8604,0
"54199","54199","Manteo, NC","NC",11754259,7,7,0,0,0,0,2,0,0,1,0,15185,448845,38.5374,0,0,1.0883,0
"54477","54477","Maricopa, AZ","AZ",35395494,3,2,0,0,0,2,2,0,0,0,2,6426,305950,178.9929,0,0,5.9428,0
"54486","54486","Marietta, OH--WV","OH",46569082,6,5,2,100,100,2,2,0,0,0,2,2884,459903,90.5783,0,0,2.1808,0
"54496","54496","Marinette--Menominee, WI--MI","MI",24463287,0,0,0,0,0,0,2,0,0,0,0,106392,394136,38.3289,0,0,2.8969,0
"54496","54496","Marinette--Menominee, WI--MI","WI",24463287,4,4,0,0,0,0,2,0,0,0,0,106392,394136,38.3289,0,0,2.8969,0
"54577","54577","Marion, IN","IN",58679641,6,5,2,0,50,2,2,0,0,2,0,0,1231132,185.0455,0,0,19.5006,0
"54631","54631","Marion, NC","NC",40800048,7,7,0,0,0,0,2,0,0,1,0,13764,657904,44.2288,0,0,1.5653,0
"54658","54658","Marion, OH","OH",71878075,10,10,1,0,0,0,2,0,0,1,0,54246,814283,67.6933,0,0,3.5046,0
"54793","54793","Marksville, LA","LA",16338498,7,7,0,0,0,0,2,0,0,1,0,19837,230662,48.2153,0,0,1.268,0
"54847","54847","Marlow, OK","OK",4738884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54874","54874","Marquette, MI","MI",40576483,29,18,3,0,0,2,2,0,0,2,0,78456,2980602,133.9919,0,0,8.5764,0
"54955","54955","Marshall, MI","MI",11827697,5,5,2,50,50,0,2,0,0,1,0,30215,388482,57.9132,0,0,2.4164,0
"54982","54982","Marshall, MN","MN",17757687,110,102,4,0,0,2,2,0,0,2,0,270169,3727477,132.5169,0,0,6.3305,0
"55090","55090","Marshalltown, IA","IA",29701693,15,15,0,0,0,2,2,0,0,2,0,347645,1781405,126.4955,0,0,9.5307,0
"55144","55144","Marshfield, WI","WI",30855258,11,11,0,0,0,0,2,0,0,0,1,400706,988357,29.9058,0,0,2.7464,0
"55171","55171","Martin, TN","TN",23081247,69,69,1,100,100,0,2,0,0,1,0,147291,6852706,48.7324,0,0,1.3112,0
"55306","55306","Marysville, OH","OH",26800663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55414","55414","Mason City, IA","IA",41147984,58,58,1,0,0,2,2,0,0,2,0,187056,3956701,79.8973,0,0,11.6521,0
"55684","55684","Mauston, WI","WI",6590076,2,2,0,0,0,0,2,0,0,0,1,64416,210938,26.21,0,0,2.4058,0
"55738","55738","Mayagüez, PR","PR",139551553,18,9,0,0,0,3,2,0,0,4,1,0,1598585,233.1399,0,0,19.7852,0
"55819","55819","Maysville, KY--OH","KY",19515690,6,6,0,0,0,2,0,0,0,1,0,2251,282312,72.1656,0,0,6.1314,0
"55900","55900","Meadville, PA","PA",46506701,42,33,2,0,0,2,2,0,0,2,0,1327775,3673714,130.4057,0,0,11.0992,0
"55981","55981","Medford, OR","OR",167827003,48,28,8,0,62.5,1,1,0,0,1,1,1230148,14560743,226.1899,0,0,14.1303,6113487
"56008","56008","Medford, WI","WI",6647957,3,3,0,0,0,0,2,0,0,0,1,36876,144298,29.222,0,0,2.2501,0
"56116","56116","Memphis, TN--MS--AR","TN",1287908769,145,101,21,14.2857142857143,95.2380952380952,1,1,1,0,3,0,4430955,57501334,628.2955,55046,10221,43.8863,28080699
"56224","56224","Menomonie, WI","WI",30159246,4,2,1,0,0,2,2,0,0,2,0,34421,491093,152.9812,0,0,26.2045,0
"56251","56251","Merced, CA","CA",122953531,53,38,5,0,20,3,1,0,0,0,3,1744219,13625501,350.2598,0,0,12.4115,4736045
"56359","56359","Merrill, WI","WI",18367307,4,4,1,0,100,2,0,0,0,1,0,66559,445816,93.5802,0,0,9.0699,0
"56602","56602","Miami, FL","FL",3177366882,1452,592,243,80,100,24,7,3,1,13,22,78276645,918977089,3891.664,3745975,209226,398.9014,552782006
"56656","56656","Michigan City--La Porte, IN--MI","IN",100941885,8,5,1,100,100,2,2,0,0,4,0,80684,2128961,302.3656,0,0,14.7343,0
"56737","56737","Middlebury, VT","VT",8895954,83,63,3,0,66.6666666666667,3,2,0,0,3,0,835723,5246384,209.8431,0,0,9.2239,0
"56926","56926","Middletown, OH","OH",144354903,5,4,2,0,50,1,1,0,0,2,0,35265,1137738,147.1932,0,0,10.8224,0
"56980","56980","Midland, MI","MI",116232168,23,23,0,0,0,0,2,0,0,2,0,227812,4374520,157.9316,0,0,5.3715,0
"57088","57088","Milan, MI","MI",8363504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
