"fips"|"inactive_win12"|"undergrad_school_prog"|"grad_school_prog"|"hbcu"|"hospital"|"medical_school_prog"|"tribal_school_prog"|"public_college_university"|"post_secondary_institution"|"degree_granting"|"grants_associates_certificate_only"|"not_degree_granting"|"size_lt1k"|"size_1k_10k"|"size_gt10k"|"cost_undergrad_instate"|"cost_undergrad_outstate"|"cost_grad_instate"|"cost_grad_outstate"|"cost_oncampus_living"|"ft_noninst_academic_staff"|"ft_community_admin_staff"|"total_instructional_staff"|"total_inst_staff_salary"|"est_avg_inst_staff_salary"|"no_reported_inst_staff"
"360610091002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|18000|18000|NA|NA|NA|126|3|90|2016000|22400|0
"360610094001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|23002|23002|NA|NA|NA|205|30|184|15426856|83841.6086956522|0
"360610095001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360610095002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|19592|10870|22210|13386|565|247|464|43456896|93657.1034482759|0
"360610096001"|0|1|2|0|1|0|0|3|3|2|0|1|3|0|0|NA|NA|NA|NA|NA|215|55|140|15837378|NA|0
"360610098005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|15900|15900|NA|NA|NA|0|0|0|0|NA|0
"360610100001"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|46600|46600|NA|27|3|18|1521000|84500|0
"360610101001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360610102001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|24950|24950|27000|27000|20350|115|11|44|3166990|71977.0454545455|0
"360610103001"|0|2|0|0|0|0|0|2|2|1|1|1|1|1|0|NA|NA|NA|NA|NA|90|32|130|6429966|NA|0
"360610109001"|0|4|1|0|0|1|0|4|4|1|0|2|3|0|1|NA|NA|NA|NA|NA|860|198|860|72034190|NA|0
"360610111001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360610112011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360610113001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|19656|19656|NA|NA|NA|11|1|10|645646|64564.6|0
"360610116001"|0|1|2|0|0|1|0|3|3|2|0|1|2|1|0|NA|NA|NA|NA|NA|6223|1992|168|38234040|NA|0
"360610120004"|0|2|2|0|0|0|0|2|2|2|0|0|1|0|1|33780|40890|41170|49760|29184|969|264|1354|130739022|NA|0
"360610121004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360610121005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360610126002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|28870|28870|NA|NA|15990|169|38|188|14211940|75595.4255319149|0
"360610131001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|17000|17000|NA|NA|NA|0|0|0|0|NA|0
"360610131002"|0|2|0|0|0|0|0|2|2|1|1|1|2|0|0|31000|31000|NA|NA|NA|30|6|38|2560000|NA|0
"360610135001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|16388|16388|NA|NA|NA|16|6|0|0|NA|0
"360610139003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|11635|11635|NA|NA|10095|0|0|0|0|NA|0
"360610147001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6330|13440|10130|18720|19677|576|157|794|72083142|90784.8136020151|0
"360610149001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|41310|41310|41310|41310|15380|325|83|254|22678518|89285.5039370079|0
"360610151002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|35600|35600|NA|NA|12150|148|57|18|1820882|101160.111111111|0
"360610168002"|0|0|1|0|1|1|0|1|1|1|0|0|0|1|0|NA|NA|25385|25385|NA|0|0|0|0|NA|0
"360610198001"|0|1|1|0|0|0|0|2|2|2|0|0|2|0|0|NA|NA|NA|NA|NA|82|22|98|7992552|165512.801282051|0
"360610199002"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|35400|35400|NA|290|45|48|4901272|102109.833333333|0
"360610203002"|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|47442|47442|43552|43552|13244|7178|1346|3042|495231892|162798.123602893|0
"360610205001"|0|1|2|0|0|0|0|3|3|3|0|0|2|1|0|NA|NA|NA|NA|NA|597|184|506|56401274|272705.625052367|0
"360610211003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|44000|44000|44000|44000|16000|116|28|174|13859392|79651.6781609195|0
"360610211007"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|50026|50026|29320|29320|14460|157|51|74|7467026|100905.756756757|0
"360610217031"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6330|13440|10130|18720|15189|819|164|1140|113508756|99569.0842105263|0
"360610241002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|10600|10600|13000|13000|NA|78|44|88|4391686|49905.5227272727|0
"360610267001"|0|1|1|0|0|1|0|1|1|1|0|0|0|1|0|39070|39070|19800|19800|11600|767|165|714|75403290|105606.848739496|0
"360610317031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360630226023"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360630232003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360630243033"|0|2|0|0|0|0|0|2|2|1|1|1|1|1|0|NA|NA|NA|NA|NA|197|75|208|15875114|NA|0
"360630244061"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|29500|29500|12690|12690|12700|353|126|322|24738026|76826.1677018633|0
"360650203001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|13500|13500|NA|NA|NA|0|0|0|0|NA|0
"360650213012"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|4084|8168|NA|NA|10090|285|99|264|15237194|57716.6439393939|0
"360650213031"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|4084|8168|NA|NA|10090|285|99|264|15237194|57716.6439393939|0
"360650214013"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|19446|19446|17483|17483|10434|284|99|288|22838862|79301.6041666667|0
"360650217011"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|14550|20244|NA|NA|NA|13|4|36|2768000|76888.8888888889|0
"360650250031"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|50730|50730|NA|NA|13010|418|110|392|39465124|100676.336734694|0
"360650262001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|12068|226|57|274|25926708|94623.0218978102|0
"360650262002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|12068|226|57|274|25926708|94623.0218978102|0
"360650262005"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|12068|226|57|274|25926708|94623.0218978102|0
"360650263001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360650265001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|19446|19446|17483|17483|10434|284|99|288|22838862|79301.6041666667|0
"360670001001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|18020|18020|NA|NA|13906|17|2|46|3421018|74369.9565217391|0
"360670010001"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670010003"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670016001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|16715|16715|NA|NA|8880|35|21|36|2270086|63057.9444444444|0
"360670023002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|18020|18020|NA|NA|13906|17|2|46|3421018|74369.9565217391|0
"360670032001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|18020|18020|NA|NA|13906|17|2|46|3421018|74369.9565217391|0
"360670032002"|0|3|0|0|0|0|0|3|3|1|1|2|3|0|0|NA|NA|NA|NA|NA|17|2|46|3421018|NA|0
"360670034001"|0|2|0|0|0|0|0|2|2|1|1|1|2|0|0|NA|NA|NA|NA|NA|17|2|46|3421018|NA|0
"360670043011"|0|2|1|0|0|0|0|2|2|2|1|0|1|0|1|54015|54015|NA|NA|20217|3383|868|2218|226538366|180738.048140995|0
"360670043021"|0|1|1|0|1|1|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|NA|717|117|272|31949872|117462.764705882|0
"360670043022"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|16110|253|62|236|20384502|86375.0084745763|0
"360670046001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|32040|32040|13536|13536|12970|287|85|336|27674714|82365.2202380952|0
"360670111021"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670111023"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670113003"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|15312|15312|NA|NA|NA|24|14|22|1597268|72603.0909090909|0
"360670135001"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670137011"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670139001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670139002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670140003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670142002"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670144002"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670145001"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360670146001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|32040|32040|13536|13536|12970|287|85|336|27674714|82365.2202380952|0
"360670146002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|32040|32040|13536|13536|12970|287|85|336|27674714|82365.2202380952|0
"360670146004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|32040|32040|13536|13536|12970|287|85|336|27674714|82365.2202380952|0
"360690512002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|4368|8736|NA|NA|NA|205|65|234|14244546|60874.1282051282|0
"360690517001"|0|2|0|0|0|0|0|2|2|1|1|1|2|0|0|18460|18460|NA|NA|NA|4|4|20|1300000|NA|0
"360690519004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|50432|50432|12608|12608|13757|374|140|404|35151134|87007.7574257426|0
"360710001002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|28048|28048|13500|13500|14104|241|87|178|13379228|75164.202247191|0
"360710001003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|28048|28048|13500|13500|14104|241|87|178|13379228|75164.202247191|0
"360710015003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360710016003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|4636|9272|NA|NA|NA|279|116|298|23227170|77943.5234899329|0
"360710016004"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|4636|9272|NA|NA|NA|279|116|298|23227170|77943.5234899329|0
"360710121004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360710121005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360710135001"|0|3|1|0|0|0|0|3|3|3|0|0|2|1|0|31200|31200|NA|NA|15300|48|7|320|10250378|121154.386986301|0
"360710136001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|NA|NA|NA|NA|NA|1841|392|450|51390564|114201.253333333|0
"360710137002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|NA|NA|NA|NA|NA|1841|392|450|51390564|114201.253333333|0
"360710139001"|0|3|1|0|0|0|0|3|3|3|0|0|2|1|0|31200|31200|NA|NA|15300|48|7|320|10250378|121154.386986301|0
"360710150031"|0|3|1|0|0|0|0|3|3|3|0|0|2|1|0|31200|31200|NA|NA|15300|48|7|320|10250378|121154.386986301|0
"360750204002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360750214011"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|13390|741|197|718|48931428|68149.6211699164|0
"360775905001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360775912001"|0|2|1|0|0|0|0|2|2|2|0|0|0|2|0|48520|58370|NA|NA|23878|784|222|788|53626540|139401.424583867|0
"360775913001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|12368|600|142|568|37472048|65971.9154929577|0
"360810019001"|0|1|1|0|0|0|0|2|2|1|0|1|1|1|0|NA|NA|NA|NA|NA|99|30|72|9438672|NA|0
"360810057003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|19400|19400|NA|NA|NA|0|0|0|0|NA|0
"360810155002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810179001"|0|3|0|0|0|0|0|3|3|1|1|2|2|0|1|NA|NA|NA|NA|NA|724|245|774|62406302|NA|0
"360810179002"|0|3|0|0|0|0|0|3|3|1|1|2|2|0|1|NA|NA|NA|NA|NA|724|245|774|62406302|NA|0
"360810246001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6330|13440|10130|18720|NA|424|127|376|32164494|85543.8670212766|0
"360810347002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|22740|22740|23880|23880|13265|88|11|80|6950152|86876.9|0
"360810440003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810446011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810446012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810553002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810711004"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|10800|10800|NA|NA|NA|33|1|14|705170|50369.2857142857|0
"360810717012"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|29138|29138|NA|NA|NA|25|11|28|2164032|77286.8571428571|0
"360810717013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810737001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810757013"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|11000|11000|NA|NA|NA|47|34|34|2346308|69009.0588235294|0
"360810779072"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|9800|9800|9800|9800|6000|31|4|26|710570|27329.6153846154|0
"360810803023"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6330|13440|10130|18720|14020|683|212|1222|111705576|91412.0916530278|0
"360810809007"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6330|13440|10130|18720|14020|683|212|1222|111705576|91412.0916530278|0
"360810853001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810869001"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360810871001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|13299|13299|NA|NA|NA|57|7|32|1184650|37020.3125|0
"360810871002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|13299|13299|NA|NA|NA|57|7|32|1184650|37020.3125|0
"360810945002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360811008024"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|8250|8250|NA|NA|5500|4|0|14|701210|50086.4285714286|0
"360811010021"|0|2|1|0|0|0|0|2|2|2|0|0|2|0|0|20000|20000|NA|NA|12500|24|5|50|2609472|106486.8|0
"360811010022"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|9000|9000|9000|9000|6000|14|3|40|2059472|51486.8|0
"360811032022"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|9000|9000|9000|9000|6000|14|3|40|2059472|51486.8|0
"360811039004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360811267001"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|38162|38162|15888|15888|16390|1162|461|1254|156190984|124554.213716108|0
"360811385011"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|4800|7680|NA|NA|NA|583|190|790|63404964|80259.4481012658|0
"360830405002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|10792|10792|NA|NA|NA|5|2|18|1229180|68287.7777777778|0
"360830406002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|49520|49520|49520|49520|14630|1359|235|846|95137206|112455.326241135|0
"360830406003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|49520|49520|49520|49520|14630|1359|235|846|95137206|112455.326241135|0
"360830407001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|27405|27405|12240|12240|12408|266|78|276|16068352|58218.6666666667|0
"360830410001"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|4300|8600|NA|NA|NA|362|132|464|30947708|66697.6465517241|0
"360830411001"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|4300|8600|NA|NA|NA|362|132|464|30947708|66697.6465517241|0
"360850003002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360850047001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|43500|43500|19800|19800|13260|278|96|216|16049576|74303.5925925926|0
"360850122002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360850273012"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6330|13440|10130|18720|17227|553|161|766|67935266|88688.3368146214|0
"360850291031"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|16640|16640|NA|NA|NA|19|3|30|2525400|84180|0
"360870112001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360870113021"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360870115051"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|9140|9140|NA|NA|4400|3|1|58|919190|15848.1034482759|0
"360870116022"|0|2|1|0|0|0|0|3|3|3|1|0|2|1|0|NA|NA|NA|NA|NA|299|102|228|18691120|NA|0
"360870116023"|0|2|1|0|0|0|0|3|3|3|1|0|2|1|0|NA|NA|NA|NA|NA|299|102|228|18691120|NA|0
"360870121013"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|7100|7100|NA|NA|4500|4|1|10|482458|48245.8|0
"360870121023"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|9300|9300|1000|1000|3950|13|4|84|2560000|30476.1904761905|0
"360870121031"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|9900|9900|NA|NA|5600|1|0|4|153630|38407.5|0
"360870121032"|0|2|1|0|0|0|0|2|2|2|0|0|2|0|0|20700|20700|NA|NA|8200|7|1|14|709482|98354.4166666667|0
"360870121033"|0|2|1|0|0|0|0|2|2|2|0|0|2|0|0|20700|20700|NA|NA|8200|7|1|14|709482|98354.4166666667|0
"360870121051"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|6500|6500|6000|6000|4500|1|0|6|180000|30000|0
"360870121062"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|8000|8000|NA|NA|6000|4|0|20|988000|49400|0
"360870130022"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|26578|26578|15624|15624|12420|143|42|150|11027000|73513.3333333333|0
"360870130031"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|28800|28800|16560|16560|12390|101|32|110|8856576|80514.3272727273|0
"360870132002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|24500|24500|10350|10350|9200|125|60|188|12079072|64250.3829787234|0
"360894908002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|12420|422|140|496|31462318|63432.0927419355|0
"360894911001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|45132|45132|29286|29286|14260|507|193|490|46667314|95239.4163265306|0
"360894912001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|10870|22210|12420|422|140|496|31462318|63432.0927419355|0
"360894919001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|50830|50830|19044|19044|13190|550|119|386|32362896|83841.6994818653|0
"360894921002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|6470|13793|NA|NA|12050|266|62|252|15563186|61758.6746031746|0
"360910610005"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6470|16320|10870|22210|NA|456|236|362|30031766|82960.679558011|0
"360910612006"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|49716|49716|NA|NA|13530|620|205|556|48096370|86504.2625899281|0
"360910613031"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|49716|49716|NA|NA|13530|620|205|556|48096370|86504.2625899281|0
"360910614033"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360930206001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|9525|9525|NA|NA|NA|4|1|26|1995250|76740.3846153846|0
"360930210011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360930217003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360930218006"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"360930334002"|0|1|1|0|0|0|0|2|1|1|0|0|1|1|0|NA|NA|NA|NA|NA|590|179|442|44103100|NA|0
"360930334003"|0|1|1|0|0|0|0|2|1|1|0|0|1|1|0|NA|NA|NA|NA|NA|590|179|442|44103100|NA|0
"360930335001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3720|7440|NA|NA|NA|139|44|116|6467260|55752.2413793103|0
"360930335002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3720|7440|NA|NA|NA|139|44|116|6467260|55752.2413793103|0
"360957403001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|NA|NA|13018|281|61|206|13686064|66437.2038834952|0
"360999503002"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|13759|13759|NA|147|51|110|7998520|72713.8181818182|0
"360999503003"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|13759|13759|NA|147|51|110|7998520|72713.8181818182|0
"360999503004"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|13759|13759|NA|147|51|110|7998520|72713.8181818182|0
"361019629001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|4314|8628|NA|NA|9224|141|46|168|9747806|58022.6547619048|0
"361031105012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031122061"|0|2|0|0|0|0|0|2|2|2|1|0|1|1|0|15396|25246|NA|NA|NA|463|108|440|36241212|NA|0
"361031122063"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|6470|16320|NA|NA|12764|463|108|440|36241212|82366.3909090909|0
"361031122121"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|18980|18980|15000|15000|12600|55|2|46|2998480|65184.347826087|0
"361031122122"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|18980|18980|15000|15000|12600|55|2|46|2998480|65184.347826087|0
"361031233011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031235004"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|15750|15750|NA|NA|NA|6|3|6|424000|70666.6666666667|0
"361031237011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031237012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031237013"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031353012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031456032"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|34352|34352|28272|28272|NA|7|3|0|0|NA|0
"361031458041"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031461061"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031464022"|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031466061"|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031466071"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031466072"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031475031"|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031476011"|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031476012"|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"361031476021"|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
